"KEGG_ID","Pathways","PathwayName"
"ppa:PAS_chr2-1_0669","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0669","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr2-1_0669","ppa04145","Phagosome - Komagataella phaffii"
"ppa:PAS_chr2-1_0669","ppa04148","Efferocytosis - Komagataella phaffii"
"ppa:PAS_chr2-1_0068","NULL",NA
"ppa:PAS_chr1-3_0287","NULL",NA
"ppa:PAS_chr3_0218","ppa00561","Glycerolipid metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0218","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0080","NULL",NA
"ppa:PAS_chr4_0162","NULL",NA
"ppa:PAS_chr2-1_0169","ppa04139","Mitophagy - yeast - Komagataella phaffii"
"F2QMQ9","NULL",NA
"ppa:PAS_chr4_0356","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0356","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0356","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr1-3_0022","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"ppa:PAS_chr1-3_0037","NULL",NA
"ppa:PAS_chr4_0853","NULL",NA
"ppa:PAS_chr3_0932","ppa00630","Glyoxylate and dicarboxylate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0932","ppa00680","Methane metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0932","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0932","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0303","NULL",NA
"ppa:PAS_chr3_0431","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"ppa:PAS_chr1-4_0071","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr3_0937","ppa00280","Valine, leucine and isoleucine degradation - Komagataella phaffii"
"ppa:PAS_chr3_0937","ppa00410","beta-Alanine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0937","ppa00640","Propanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0937","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0937","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0268","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr4_0582","NULL",NA
"ppa:PAS_chr3_0607","NULL",NA
"ppa:PAS_chr2-1_0615","NULL",NA
"ppa:PAS_chr1-1_0024","NULL",NA
"ppa:PAS_chr1-1_0253","NULL",NA
"ppa:PAS_chr2-1_0221","ppa00760","Nicotinate and nicotinamide metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0221","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0221","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr4_0336","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0336","ppa00640","Propanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0336","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0336","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr4_0451","NULL",NA
"ppa:PAS_chr4_0238","ppa03022","Basal transcription factors - Komagataella phaffii"
"ppa:PAS_chr4_0238","ppa03420","Nucleotide excision repair - Komagataella phaffii"
"ppa:PAS_chr3_0693","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr3_0693","ppa00260","Glycine, serine and threonine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0693","ppa00680","Methane metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0693","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0693","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr3_0693","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0693","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr4_0179","NULL",NA
"ppa:PAS_chr2-2_0186","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr3_0648","ppa00730","Thiamine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0648","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0648","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr3_1100","NULL",NA
"ppa:PAS_chr3_0833","NULL",NA
"ppa:PAS_chr1-3_0186","NULL",NA
"ppa:PAS_chr1-4_0043","NULL",NA
"ppa:PAS_chr2-2_0321","NULL",NA
"ppa:PAS_chr2-1_0763","ppa00130","Ubiquinone and other terpenoid-quinone biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0763","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0763","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0763","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr3_0131","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr2-1_0629","ppa03420","Nucleotide excision repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0251","NULL",NA
"ppa:PAS_chr3_0147","ppa03460","Fanconi anemia pathway - Komagataella phaffii"
"ppa:PAS_chr1-3_0165","NULL",NA
"ppa:PAS_chr3_1217","NULL",NA
"ppa:PAS_chr4_0361","NULL",NA
"ppa:PAS_chr1-1_0061","NULL",NA
"ppa:PAS_chr1-3_0116","NULL",NA
"ppa:PAS_chr2-1_0666","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0666","ppa04120","Ubiquitin mediated proteolysis - Komagataella phaffii"
"ppa:PAS_chr4_0691","ppa00785","Lipoic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0691","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0691","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr2-1_0488","NULL",NA
"ppa:PAS_chr1-3_0274","NULL",NA
"ppa:PAS_chr3_0181","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0181","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0496","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0496","ppa00330","Arginine and proline metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0496","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0030","NULL",NA
"ppa:PAS_chr4_0112","ppa00260","Glycine, serine and threonine metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0112","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0112","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0112","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr1-4_0078","NULL",NA
"ppa:PAS_chr4_0352","ppa00061","Fatty acid biosynthesis - Komagataella phaffii"
"ppa:PAS_chr4_0352","ppa00071","Fatty acid degradation - Komagataella phaffii"
"ppa:PAS_chr4_0352","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0352","ppa01212","Fatty acid metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0352","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr1-1_0262","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-1_0262","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0262","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0950","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr4_0950","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr4_0950","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr3_1250","NULL",NA
"ppa:PAS_chr2-1_0132","NULL",NA
"ppa:PAS_chr1-3_0130","ppa00760","Nicotinate and nicotinamide metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0130","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0743","NULL",NA
"F2QQM8","NULL",NA
"ppa:PAS_chr3_0362","NULL",NA
"ppa:PAS_chr3_0407","NULL",NA
"ppa:PAS_chr2-1_0261","NULL",NA
"ppa:PAS_chr2-1_0027","NULL",NA
"ppa:PAS_chr3_1228","NULL",NA
"ppa:PAS_chr1-4_0481","NULL",NA
"ppa:PAS_chr2-2_0229","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-4_0096","NULL",NA
"ppa:PAS_chr3_0449","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0449","ppa00640","Propanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0449","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0449","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr3_0857","NULL",NA
"ppa:PAS_chr2-2_0417","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr1-1_0421","NULL",NA
"ppa:PAS_chr4_0684","ppa00220","Arginine biosynthesis - Komagataella phaffii"
"ppa:PAS_chr4_0684","ppa00330","Arginine and proline metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0684","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0684","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0684","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr4_0684","ppa04148","Efferocytosis - Komagataella phaffii"
"ppa:PAS_chr3_1065","NULL",NA
"ppa:PAS_chr3_1240","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr2-2_0354","NULL",NA
"ppa:PAS_chr3_0123","NULL",NA
"ppa:PAS_chr1-1_0277","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr1-1_0277","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-1_0277","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-1_0277","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0508","NULL",NA
"ppa:PAS_chr4_0862","NULL",NA
"ppa:PAS_chr4_0704","ppa04136","Autophagy - other - Komagataella phaffii"
"ppa:PAS_chr4_0704","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr4_0704","ppa04139","Mitophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr1-4_0515","NULL",NA
"ppa:PAS_chr3_0908","NULL",NA
"ppa:PAS_chr2-1_0105","NULL",NA
"ppa:PAS_chr2-2_0473","NULL",NA
"ppa:PAS_chr1-4_0045","NULL",NA
"ppa:PAS_chr2-1_0677","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"ppa:PAS_chr1-4_0548","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0774","NULL",NA
"ppa:PAS_chr1-3_0178","NULL",NA
"ppa:PAS_chr2-2_0316","NULL",NA
"ppa:PAS_chr3_0862","NULL",NA
"ppa:PAS_chr3_0366","NULL",NA
"ppa:PAS_chr3_0639","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr2-1_0241","NULL",NA
"ppa:PAS_chr3_0406","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0406","ppa00470","D-Amino acid metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0406","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0406","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr4_0222","NULL",NA
"F2QWE6","NULL",NA
"ppa:PAS_chr1-4_0132","NULL",NA
"ppa:PAS_chr2-1_0338","NULL",NA
"ppa:PAS_chr1-3_0207","NULL",NA
"ppa:PAS_chr1-3_0154","ppa00350","Tyrosine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0154","ppa00360","Phenylalanine metabolism - Komagataella phaffii"
"ppa:PAS_chr1-3_0154","ppa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-3_0154","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-3_0154","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr1-1_0442","ppa03082","ATP-dependent chromatin remodeling - Komagataella phaffii"
"ppa:PAS_chr3_0772","NULL",NA
"ppa:PAS_chr3_1208","NULL",NA
"ppa:PAS_chr1-4_0670","ppa04120","Ubiquitin mediated proteolysis - Komagataella phaffii"
"ppa:PAS_chr2-2_0330","NULL",NA
"ppa:PAS_chr4_0835","NULL",NA
"ppa:PAS_chr2-1_0282","NULL",NA
"ppa:PAS_chr1-1_0428","NULL",NA
"ppa:PAS_chr1-4_0601","NULL",NA
"ppa:PAS_chr3_0335","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr4_0495","NULL",NA
"ppa:PAS_chr2-1_0414","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"ppa:PAS_chr2-2_0206","NULL",NA
"ppa:PAS_chr2-2_0267","ppa00071","Fatty acid degradation - Komagataella phaffii"
"ppa:PAS_chr2-2_0267","ppa00280","Valine, leucine and isoleucine degradation - Komagataella phaffii"
"ppa:PAS_chr2-2_0267","ppa00592","alpha-Linolenic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0267","ppa01040","Biosynthesis of unsaturated fatty acids - Komagataella phaffii"
"ppa:PAS_chr2-2_0267","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-2_0267","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-2_0267","ppa01212","Fatty acid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0267","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr4_0472","NULL",NA
"ppa:PAS_chr2-2_0089","NULL",NA
"ppa:PAS_chr1-4_0300","NULL",NA
"ppa:PAS_FragD_0024","NULL",NA
"ppa:PAS_chr1-1_0267","NULL",NA
"ppa:PAS_chr1-4_0037","ppa00513","Various types of N-glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-4_0037","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0434","NULL",NA
"ppa:PAS_chr2-1_0247","NULL",NA
"ppa:PAS_chr3_0230","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr3_0230","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr3_0230","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr1-4_0203","NULL",NA
"ppa:PAS_chr4_0191","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0191","ppa00630","Glyoxylate and dicarboxylate metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0191","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0191","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr4_0191","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0149","ppa03030","DNA replication - Komagataella phaffii"
"ppa:PAS_chr2-1_0149","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0149","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr1-1_0011","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr2-1_0292","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0292","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_1104","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"F2QV37","NULL",NA
"ppa:PAS_chr2-1_0192","NULL",NA
"ppa:PAS_chr4_0535","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr4_0535","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0423","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr2-1_0459","ppa04136","Autophagy - other - Komagataella phaffii"
"ppa:PAS_chr2-1_0459","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-2_0030","NULL",NA
"ppa:PAS_chr4_0871","NULL",NA
"ppa:PAS_chr2-1_0392","ppa03050","Proteasome - Komagataella phaffii"
"ppa:PAS_chr4_0837","NULL",NA
"ppa:PAS_chr2-2_0379","NULL",NA
"ppa:PAS_chr1-4_0374","NULL",NA
"ppa:PAS_chr4_0988","ppa00051","Fructose and mannose metabolism - Komagataella phaffii"
"ppa:PAS_chr4_0988","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0187","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr4_0419","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr3_0649","NULL",NA
"ppa:PAS_chr1-4_0390","ppa00564","Glycerophospholipid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0390","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_FragB_0077","NULL",NA
"ppa:PAS_chr4_0533","ppa04145","Phagosome - Komagataella phaffii"
"ppa:PAS_chr4_0533","ppa04814","Motor proteins - Komagataella phaffii"
"ppa:PAS_chr1-1_0493","NULL",NA
"ppa:PAS_chr2-2_0256","NULL",NA
"ppa:PAS_chr3_0194","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr2-1_0867","NULL",NA
"ppa:PAS_FragB_0007","NULL",NA
"ppa:PAS_chr1-4_0375","NULL",NA
"ppa:PAS_chr3_0408","NULL",NA
"ppa:PAS_chr2-1_0601","NULL",NA
"ppa:PAS_chr3_0986","ppa00561","Glycerolipid metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0986","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0153","ppa00564","Glycerophospholipid metabolism - Komagataella phaffii"
"ppa:PAS_chr1-4_0493","NULL",NA
"ppa:PAS_chr1-4_0283","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"ppa:PAS_chr1-4_0283","ppa03018","RNA degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0072","ppa01040","Biosynthesis of unsaturated fatty acids - Komagataella phaffii"
"ppa:PAS_chr2-1_0072","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0072","ppa01212","Fatty acid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0280","ppa02010","ABC transporters - Komagataella phaffii"
"ppa:PAS_chr1-3_0121","NULL",NA
"ppa:PAS_chr3_0903","NULL",NA
"ppa:PAS_chr1-4_0191","NULL",NA
"ppa:PAS_chr1-4_0183","ppa03022","Basal transcription factors - Komagataella phaffii"
"ppa:PAS_chr3_0775","ppa04122","Sulfur relay system - Komagataella phaffii"
"ppa:PAS_chr2-1_0448","NULL",NA
"ppa:PAS_chr2-1_0640","NULL",NA
"ppa:PAS_chr3_1238","ppa04130","SNARE interactions in vesicular transport - Komagataella phaffii"
"ppa:PAS_chr1-3_0272","NULL",NA
"ppa:PAS_chr4_0728","NULL",NA
"ppa:PAS_chr2-2_0290","ppa00860","Porphyrin metabolism - Komagataella phaffii"
"ppa:PAS_chr2-2_0290","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr4_0977","NULL",NA
"ppa:PAS_chr2-1_0136","NULL",NA
"ppa:PAS_chr1-4_0319","NULL",NA
"ppa:PAS_chr1-4_0236","NULL",NA
"ppa:PAS_chr1-1_0497","NULL",NA
"ppa:PAS_chr1-1_0174","NULL",NA
"ppa:PAS_chr3_0755","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr3_0965","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0965","ppa00410","beta-Alanine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0965","ppa00430","Taurine and hypotaurine metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0965","ppa00650","Butanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0965","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0965","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0551","NULL",NA
"ppa:PAS_chr2-1_0057","NULL",NA
"ppa:PAS_FragB_0061","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa00020","Citrate cycle (TCA cycle) - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa00710","Carbon fixation by Calvin cycle - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_FragB_0061","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr3_0469","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"F2QV71","NULL",NA
"ppa:PAS_chr4_0828","NULL",NA
"ppa:PAS_chr4_0947","NULL",NA
"ppa:PAS_chr1-1_0217","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr1-1_0217","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr3_0732","ppa03450","Non-homologous end-joining - Komagataella phaffii"
"ppa:PAS_chr2-1_0610","NULL",NA
"ppa:PAS_chr3_0356","NULL",NA
"ppa:PAS_FragB_0022","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr2-2_0057","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr1-4_0367","ppa00100","Steroid biosynthesis - Komagataella phaffii"
"ppa:PAS_chr1-4_0367","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr1-4_0367","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0157","NULL",NA
"ppa:PAS_chr4_0936","NULL",NA
"ppa:PAS_chr2-2_0449","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr4_0980","NULL",NA
"ppa:PAS_chr3_1152","NULL",NA
"ppa:PAS_chr4_0450","NULL",NA
"ppa:PAS_chr3_0662","NULL",NA
"ppa:PAS_chr1-1_0340","ppa04111","Cell cycle - yeast - Komagataella phaffii"
