"Protein","logFC","adj.P.Val"
"ppa:PAS_chr3_0183",-1.50660192055909,0.0410370963587701
"ppa:PAS_chr1-3_0137",-1.12627348900433,0.0411879605103357
"ppa:PAS_chr1-3_0159",-1.04813437194404,0.0412283866781972
"ppa:PAS_chr4_0461",1.43642919395984,0.0413164497730672
"ppa:PAS_chr3_0737",-1.19344149990106,0.0413164497730672
"ppa:PAS_chr4_0030",-1.07215595099446,0.0419515208024148
"F2QPT8",1.10165856270282,0.0419913296527323
"ppa:PAS_chr4_0690",1.13226370206993,0.0424477516209286
"ppa:PAS_chr1-4_0183",-1.84655500185094,0.0424477516209286
"ppa:PAS_chr1-4_0478",1.32190145170736,0.0425160225636167
"ppa:PAS_chr4_0274",-1.42102243771385,0.0426319809712721
"ppa:PAS_chr3_0123",-1.51421015518621,0.042863433988738
"ppa:PAS_chr1-3_0026",1.71251760122594,0.042863433988738
"ppa:PAS_FragB_0061",-1.73362643485109,0.042863433988738
"ppa:PAS_chr4_0389",-1.00930039438537,0.042863433988738
"ppa:PAS_chr4_0770",-1.86365648361244,0.042863433988738
"ppa:PAS_chr3_0632",-1.22563695122263,0.0432403456519708
"ppa:PAS_chr4_0567",-1.97209447786808,0.0432403456519708
"ppa:PAS_chr3_0574",-1.92766843358314,0.0432965201022155
"ppa:PAS_chr3_0704",1.29978773255412,0.0433771164854897
"ppa:PAS_chr1-4_0023",1.31666117283841,0.0440003691457625
"ppa:PAS_chr2-1_0070",2.2253457440231,0.0442245237849662
"ppa:PAS_chr4_0804",-1.26967053178804,0.0445062511255795
"ppa:PAS_chr3_0917",-1.19628881446827,0.0445677710570565
"ppa:PAS_chr3_0593",-1.42410408963296,0.045005857853541
"ppa:PAS_chr4_0512",-1.13183860821299,0.0451609414805283
"ppa:PAS_chr4_0489",2.23146742231111,0.0451759126453707
"ppa:PAS_chr3_0133",1.84145019809994,0.0452708535442091
"ppa:PAS_chr2-1_0386",1.18821546595397,0.0458976918925394
"ppa:PAS_chr1-3_0287",-1.19424361677265,0.0465402189012274
"ppa:PAS_chr4_0862",-1.61092435237136,0.046569375182402
"ppa:PAS_chr1-1_0063",-2.241378048471,0.046569375182402
"ppa:PAS_chr1-1_0037",2.13827735377231,0.0466144698380727
"ppa:PAS_chr3_0106",3.65056155454433,0.0466705616151496
"ppa:PAS_chr3_0100",-1.0580401742763,0.0468148146848016
"ppa:PAS_chr3_0947",-1.94615593202865,0.0471126939459785
"ppa:PAS_chr2-1_0244",-1.90999648300766,0.0472510268782611
"ppa:PAS_chr3_0431",-1.35718083222498,0.0472780561722026
"ppa:PAS_chr4_0541",1.00795432767149,0.0472975031235467
"ppa:PAS_chr3_0916",-1.24258145881801,0.0472975031235467
"ppa:PAS_chr2-1_0832",-1.07222602444104,0.0477514791764136
"ppa:PAS_chr1-3_0309",2.18685046695903,0.0482750819849633
"ppa:PAS_chr1-3_0058",1.70163340981342,0.0488583225109538
"ppa:PAS_chr2-2_0033",1.03785402894254,0.0488805011733147
"ppa:PAS_chr2-1_0770",1.01394609152466,0.0488805011733147
"ppa:PAS_chr4_0642",1.20559666096463,0.0488967041347177
"ppa:PAS_chr1-4_0649",-1.14194848697078,0.0490025678402069
"ppa:PAS_chr4_0270",1.93261034890103,0.0490025678402069
"A0A1G4KQB5",1.15511454239004,0.0490025678402069
"ppa:PAS_chr1-4_0675",1.95230011898865,0.0490763982543777
