"KEGG_ID","Pathways","PathwayName"
"ppa:PAS_chr2-1_0657","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0657","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0657","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr2-1_0656","ppa03050","Proteasome - Komagataella phaffii"
"ppa:PAS_chr2-1_0655","NULL",NA
"ppa:PAS_chr2-1_0652","NULL",NA
"ppa:PAS_chr2-1_0651","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr2-1_0874","NULL",NA
"ppa:PAS_chr2-1_0649","NULL",NA
"ppa:PAS_chr2-1_0648","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr2-1_0647","NULL",NA
"ppa:PAS_chr2-1_0646","NULL",NA
"ppa:PAS_chr2-1_0644","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0643","NULL",NA
"ppa:PAS_chr2-1_0641","ppa04136","Autophagy - other - Komagataella phaffii"
"ppa:PAS_chr2-1_0641","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0641","ppa04139","Mitophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0640","NULL",NA
"ppa:PAS_chr2-1_0639","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0638","NULL",NA
"ppa:PAS_chr2-1_0637","ppa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0637","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0637","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0637","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr2-1_0635","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"ppa:PAS_chr2-1_0635","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0635","ppa04114",NA
"ppa:PAS_chr2-1_0635","ppa04218",NA
"ppa:PAS_chr2-1_0635","ppa04261",NA
"ppa:PAS_chr2-1_0635","ppa04270",NA
"ppa:PAS_chr2-1_0635","ppa04510",NA
"ppa:PAS_chr2-1_0635","ppa04810",NA
"ppa:PAS_chr2-1_0635","ppa04910",NA
"ppa:PAS_chr2-1_0635","ppa05168",NA
"ppa:PAS_chr2-1_0634","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr2-1_0633","NULL",NA
"ppa:PAS_chr2-1_0632","NULL",NA
"ppa:PAS_chr2-1_0631","NULL",NA
"ppa:PAS_chr2-1_0629","ppa03420","Nucleotide excision repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0628","ppa00100","Steroid biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0628","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0628","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0626","ppa00250","Alanine, aspartate and glutamate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0626","ppa00520","Amino sugar and nucleotide sugar metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0626","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0626","ppa01250","Biosynthesis of nucleotide sugars - Komagataella phaffii"
"ppa:PAS_chr2-1_0871","ppa00770","Pantothenate and CoA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0871","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0871","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr2-1_0625","NULL",NA
"ppa:PAS_chr2-1_0624","NULL",NA
"ppa:PAS_chr2-1_0623","NULL",NA
"ppa:PAS_chr2-1_0621","NULL",NA
"ppa:PAS_chr2-1_0620","ppa03030","DNA replication - Komagataella phaffii"
"ppa:PAS_chr2-1_0620","ppa03410","Base excision repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0620","ppa03420","Nucleotide excision repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0619","ppa03030","DNA replication - Komagataella phaffii"
"ppa:PAS_chr2-1_0619","ppa03410","Base excision repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0619","ppa03420","Nucleotide excision repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0619","ppa03430","Mismatch repair - Komagataella phaffii"
"ppa:PAS_chr2-1_0618","NULL",NA
"ppa:PAS_chr2-1_0617","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"ppa:PAS_chr2-1_0616","NULL",NA
"ppa:PAS_chr2-1_0615","NULL",NA
"ppa:PAS_chr2-1_0868","NULL",NA
"ppa:PAS_chr2-1_0611","NULL",NA
"ppa:PAS_chr2-1_0867","NULL",NA
"ppa:PAS_chr2-1_0610","NULL",NA
"ppa:PAS_chr2-1_0608","ppa04371",NA
"ppa:PAS_chr2-1_0608","ppa04530",NA
"ppa:PAS_chr2-1_0608","ppa04910",NA
"ppa:PAS_chr2-1_0608","ppa04920",NA
"ppa:PAS_chr2-1_0606","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr2-1_0605","NULL",NA
"ppa:PAS_chr2-1_0604","ppa04110",NA
"ppa:PAS_chr2-1_0604","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0604","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0604","ppa04114",NA
"ppa:PAS_chr2-1_0604","ppa04120","Ubiquitin mediated proteolysis - Komagataella phaffii"
"ppa:PAS_chr2-1_0604","ppa04914",NA
"ppa:PAS_chr2-1_0603","NULL",NA
"ppa:PAS_chr2-1_0866","NULL",NA
"ppa:PAS_chr2-1_0602","NULL",NA
"ppa:PAS_chr2-1_0601","NULL",NA
"ppa:PAS_chr2-1_0599","NULL",NA
"ppa:PAS_chr2-1_0598","NULL",NA
"ppa:PAS_chr2-1_0597","ppa03050","Proteasome - Komagataella phaffii"
"ppa:PAS_chr2-1_0596","NULL",NA
"ppa:PAS_chr2-1_0595","ppa04114",NA
"ppa:PAS_chr2-1_0595","ppa04218",NA
"ppa:PAS_chr2-1_0595","ppa04370",NA
"ppa:PAS_chr2-1_0595","ppa04625",NA
"ppa:PAS_chr2-1_0593","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0593","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0593","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr2-1_0591","NULL",NA
"ppa:PAS_chr2-1_0590","NULL",NA
"ppa:PAS_chr2-1_0589","ppa03060","Protein export - Komagataella phaffii"
"ppa:PAS_chr2-1_0588","ppa03022","Basal transcription factors - Komagataella phaffii"
"ppa:PAS_chr2-1_0586","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0585","NULL",NA
"ppa:PAS_chr2-1_0584","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr2-1_0583","NULL",NA
"ppa:PAS_chr2-1_0580","ppa00020","Citrate cycle (TCA cycle) - Komagataella phaffii"
"ppa:PAS_chr2-1_0580","ppa00480","Glutathione metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0580","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0580","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0580","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0580","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0580","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr2-1_0580","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr2-1_0864","ppa00290","Valine, leucine and isoleucine biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0864","ppa00650","Butanoate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0864","ppa00660","C5-Branched dibasic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0864","ppa00770","Pantothenate and CoA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0864","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0864","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0864","ppa01210","2-Oxocarboxylic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0864","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr2-1_0578","NULL",NA
"ppa:PAS_chr2-1_0577","NULL",NA
"ppa:PAS_chr2-1_0574","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0574","ppa04148","Efferocytosis - Komagataella phaffii"
"ppa:PAS_chr2-1_0573","NULL",NA
"ppa:PAS_chr2-1_0572","ppa03250","Viral life cycle - HIV-1 - Komagataella phaffii"
"ppa:PAS_chr2-1_0572","ppa03272","Virion - Hepatitis viruses - Komagataella phaffii"
"ppa:PAS_chr2-1_0572","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr2-1_0572","ppa04217",NA
"F2QSM9","NULL",NA
"ppa:PAS_chr2-1_0563","ppa04122","Sulfur relay system - Komagataella phaffii"
"ppa:PAS_chr2-1_0562","ppa04148","Efferocytosis - Komagataella phaffii"
"ppa:PAS_chr2-1_0862","ppa00270","Cysteine and methionine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0862","ppa00920","Sulfur metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0862","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0862","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0862","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0862","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr2-1_0559","NULL",NA
"ppa:PAS_chr2-1_0557","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0557","ppa04136","Autophagy - other - Komagataella phaffii"
"ppa:PAS_chr2-1_0557","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0557","ppa04139","Mitophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0557","ppa04218",NA
"ppa:PAS_chr2-1_0557","ppa04371",NA
"ppa:PAS_chr2-1_0557","ppa04910",NA
"ppa:PAS_chr2-1_0557","ppa04920",NA
"ppa:PAS_chr2-1_0557","ppa05168",NA
"ppa:PAS_chr2-1_0556","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0556","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr2-1_0556","ppa04530",NA
"ppa:PAS_chr2-1_0556","ppa04810",NA
"ppa:PAS_chr2-1_0555","NULL",NA
"ppa:PAS_chr2-1_0554","ppa03020","RNA polymerase - Komagataella phaffii"
"ppa:PAS_chr2-1_0553","NULL",NA
"ppa:PAS_chr2-1_0551","NULL",NA
"ppa:PAS_chr2-1_0549","ppa00510","N-Glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0549","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0548","ppa04011","MAPK signaling pathway - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0547","ppa00920","Sulfur metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0547","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0545","NULL",NA
"ppa:PAS_chr2-1_0544","NULL",NA
"ppa:PAS_chr2-1_0543","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0543","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0543","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0543","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr2-1_0542","NULL",NA
"ppa:PAS_chr2-1_0541","ppa03018","RNA degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0539","NULL",NA
"ppa:PAS_chr2-1_0538","NULL",NA
"ppa:PAS_chr2-1_0537","NULL",NA
"ppa:PAS_chr2-1_0535","NULL",NA
"ppa:PAS_chr2-1_0533","ppa00860","Porphyrin metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0533","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0533","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0533","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr2-1_0532","NULL",NA
"ppa:PAS_chr2-1_0531","NULL",NA
"ppa:PAS_chr2-1_0530","NULL",NA
"ppa:PAS_chr2-1_0527","NULL",NA
"ppa:PAS_chr2-1_0526","NULL",NA
"ppa:PAS_chr2-1_0522","NULL",NA
"ppa:PAS_chr2-1_0520","NULL",NA
"ppa:PAS_chr2-1_0855","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0855","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0519","NULL",NA
"ppa:PAS_chr2-1_0518","NULL",NA
"ppa:PAS_chr2-1_0516","NULL",NA
"ppa:PAS_chr2-1_0514","NULL",NA
"ppa:PAS_chr2-1_0512","ppa03030","DNA replication - Komagataella phaffii"
"ppa:PAS_chr2-1_0509","NULL",NA
"ppa:PAS_chr2-1_0508","ppa04111","Cell cycle - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0507","NULL",NA
"ppa:PAS_chr2-1_0853","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa00053","Ascorbate and aldarate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa00071","Fatty acid degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa00280","Valine, leucine and isoleucine degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa00310","Lysine degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa00330","Arginine and proline metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa00340","Histidine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa00380","Tryptophan metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa00410","beta-Alanine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa00561","Glycerolipid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa00770","Pantothenate and CoA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0853","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr2-1_0504","ppa04146","Peroxisome - Komagataella phaffii"
"ppa:PAS_chr2-1_0500","ppa03030","DNA replication - Komagataella phaffii"
"ppa:PAS_chr2-1_0497","NULL",NA
"ppa:PAS_chr2-1_0496","ppa04144","Endocytosis - Komagataella phaffii"
"ppa:PAS_chr2-1_0494","ppa03018","RNA degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0493","ppa00230","Purine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0493","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0493","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0493","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0493","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr2-1_0493","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr2-1_0491","NULL",NA
"ppa:PAS_chr2-1_0490","ppa00480","Glutathione metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0490","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0851","NULL",NA
"ppa:PAS_chr2-1_0489","NULL",NA
"ppa:PAS_chr2-1_0488","NULL",NA
"ppa:PAS_chr2-1_0487","ppa00590","Arachidonic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0487","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0486","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr2-1_0486","ppa04120","Ubiquitin mediated proteolysis - Komagataella phaffii"
"ppa:PAS_chr2-1_0484","NULL",NA
"ppa:PAS_chr2-1_0481","ppa03010","Ribosome - Komagataella phaffii"
"ppa:PAS_chr2-1_0480","ppa04139","Mitophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0479","NULL",NA
"ppa:PAS_chr2-1_0478","ppa00240","Pyrimidine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0478","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0478","ppa01232","Nucleotide metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0473","ppa00400","Phenylalanine, tyrosine and tryptophan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0473","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0473","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0473","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr2-1_0472","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0472","ppa00071","Fatty acid degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0472","ppa00350","Tyrosine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0472","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0472","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0472","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0850","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr2-1_0850","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0850","ppa04148","Efferocytosis - Komagataella phaffii"
"ppa:PAS_chr2-1_0850","ppa04260",NA
"ppa:PAS_chr2-1_0469","NULL",NA
"ppa:PAS_chr2-1_0849","NULL",NA
"ppa:PAS_chr2-1_0468","NULL",NA
"ppa:PAS_chr2-1_0467","NULL",NA
"ppa:PAS_chr2-1_0466","ppa00100","Steroid biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0466","ppa00561","Glycerolipid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0466","ppa00564","Glycerophospholipid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0466","ppa00565","Ether lipid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0466","ppa00590","Arachidonic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0466","ppa00592","alpha-Linolenic acid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0466","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0466","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0465","NULL",NA
"ppa:PAS_chr2-1_0464","NULL",NA
"ppa:PAS_chr2-1_0463","NULL",NA
"ppa:PAS_chr2-1_0462","NULL",NA
"ppa:PAS_chr2-1_0460","NULL",NA
"ppa:PAS_chr2-1_0459","ppa04136","Autophagy - other - Komagataella phaffii"
"ppa:PAS_chr2-1_0459","ppa04138","Autophagy - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0459","ppa04910",NA
"ppa:PAS_chr2-1_0458","NULL",NA
"ppa:PAS_chr2-1_0456","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr2-1_0456","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0455","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00053","Ascorbate and aldarate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00071","Fatty acid degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00280","Valine, leucine and isoleucine degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00310","Lysine degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00330","Arginine and proline metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00340","Histidine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00380","Tryptophan metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00410","beta-Alanine metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00561","Glycerolipid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00620","Pyruvate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa00770","Pantothenate and CoA biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0453","ppa01240","Biosynthesis of cofactors - Komagataella phaffii"
"ppa:PAS_chr2-1_0451","ppa00190","Oxidative phosphorylation - Komagataella phaffii"
"ppa:PAS_chr2-1_0451","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0449","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"ppa:PAS_chr2-1_0449","ppa03013","Nucleocytoplasmic transport - Komagataella phaffii"
"ppa:PAS_chr2-1_0449","ppa03250","Viral life cycle - HIV-1 - Komagataella phaffii"
"ppa:PAS_chr2-1_0448","NULL",NA
"ppa:PAS_chr2-1_0447","NULL",NA
"ppa:PAS_chr2-1_0446","NULL",NA
"ppa:PAS_chr2-1_0445","NULL",NA
"ppa:PAS_chr2-1_0444","NULL",NA
"ppa:PAS_chr2-1_0442","NULL",NA
"ppa:PAS_chr2-1_0441","NULL",NA
"ppa:PAS_chr2-1_0440","NULL",NA
"ppa:PAS_chr2-1_0437","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0437","ppa00710","Carbon fixation by Calvin cycle - Komagataella phaffii"
"ppa:PAS_chr2-1_0437","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0437","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0437","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0437","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr2-1_0436","NULL",NA
"ppa:PAS_chr2-1_0435","NULL",NA
"ppa:PAS_chr2-1_0838","ppa03022","Basal transcription factors - Komagataella phaffii"
"ppa:PAS_chr2-1_0845","NULL",NA
"ppa:PAS_chr2-1_0840","NULL",NA
"ppa:PAS_chr2-1_0835","ppa00561","Glycerolipid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0835","ppa00564","Glycerophospholipid metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0835","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0835","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0433","NULL",NA
"ppa:PAS_chr2-1_0432","NULL",NA
"ppa:PAS_chr2-1_0430","ppa03083","Polycomb repressive complex - Komagataella phaffii"
"ppa:PAS_chr2-1_0428","NULL",NA
"ppa:PAS_chr2-1_0426","NULL",NA
"ppa:PAS_chr2-1_0424","ppa00562","Inositol phosphate metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0424","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0424","ppa04070","Phosphatidylinositol signaling system - Komagataella phaffii"
"ppa:PAS_chr2-1_0423","ppa00510","N-Glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0423","ppa00513","Various types of N-glycan biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0423","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0423","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr2-1_0421","ppa04141","Protein processing in endoplasmic reticulum - Komagataella phaffii"
"ppa:PAS_chr2-1_0419","NULL",NA
"ppa:PAS_chr2-1_0418","ppa03040","Spliceosome - Komagataella phaffii"
"ppa:PAS_chr2-1_0417","ppa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0417","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0414","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"ppa:PAS_chr2-1_0412","NULL",NA
"ppa:PAS_chr2-1_0410","ppa03008","Ribosome biogenesis in eukaryotes - Komagataella phaffii"
"F2QT44","NULL",NA
"ppa:PAS_chr2-1_0408","NULL",NA
"ppa:PAS_chr2-1_0407","ppa03015","mRNA surveillance pathway - Komagataella phaffii"
"ppa:PAS_chr2-1_0407","ppa04113","Meiosis - yeast - Komagataella phaffii"
"ppa:PAS_chr2-1_0407","ppa04114",NA
"ppa:PAS_chr2-1_0407","ppa04218",NA
"ppa:PAS_chr2-1_0407","ppa04261",NA
"ppa:PAS_chr2-1_0407","ppa04270",NA
"ppa:PAS_chr2-1_0407","ppa04510",NA
"ppa:PAS_chr2-1_0407","ppa04810",NA
"ppa:PAS_chr2-1_0407","ppa04910",NA
"ppa:PAS_chr2-1_0407","ppa05168",NA
"ppa:PAS_chr2-1_0402","ppa00010","Glycolysis / Gluconeogenesis - Komagataella phaffii"
"ppa:PAS_chr2-1_0402","ppa00030","Pentose phosphate pathway - Komagataella phaffii"
"ppa:PAS_chr2-1_0402","ppa00051","Fructose and mannose metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0402","ppa00052","Galactose metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0402","ppa00680","Methane metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0402","ppa01100","Metabolic pathways - Komagataella phaffii"
"ppa:PAS_chr2-1_0402","ppa01110","Biosynthesis of secondary metabolites - Komagataella phaffii"
"ppa:PAS_chr2-1_0402","ppa01200","Carbon metabolism - Komagataella phaffii"
"ppa:PAS_chr2-1_0402","ppa01230","Biosynthesis of amino acids - Komagataella phaffii"
"ppa:PAS_chr2-1_0402","ppa03018","RNA degradation - Komagataella phaffii"
"ppa:PAS_chr2-1_0401","NULL",NA
"ppa:PAS_chr2-1_0400","ppa00970","Aminoacyl-tRNA biosynthesis - Komagataella phaffii"
